SAP_HR_NUMBER;EMPLOYEE_GROUP;EMPLOYMENT_STATUS;AVAILABILITY_STATUS;AVAILABILITY_REASON;KAPIS_KEY;COMPANY_CODE;EMPLOYMENT_COMPANY;EMPLOYMENT_LOCATION;EMPLOYMENT_BUSINESS_UNIT;EMPLOYMENT_DIVISION;DEPARTMENT;DEPARTMENT_NAME;WORKING_COMPANY;WORKING_LOCATION;WORKING_DIVISION;WORKING_BUSINESS_UNIT;SHARED_SERVICE;SHARED_SERVICE_FUNCTION;POSITION;MANAGER;HRBP;COST_CENTER;START_DATE;END_DATE;EADS_CONTRACT_STATUS;PRIMARY_PIR;PREFERRED_LANGUAGE;COMPANY_CAR_CODE;COMPANY_COUNTRY;PERSONAL_SUBAREA;PERSONAL_SUBAREA_LABEL;PERSONAL_AREA;PERSONAL_AREA_LABEL;ORGANIZATIONAL_UNIT;WORKINGCOUNTRY;TEMPORARY_AGENCY;CORPID_ITERATION_NUMBER;WORKFORCEID;CLOCKNUMBER;BAND;JOB_TITLE;CORPORATE_ID;LAST_NAME;ICAO_LAST_NAME;BIRTH_NAME;FIRST_NAME;ICAO_FIRST_NAME;PRIMARY_LAST_NAME;SECOND_LAST_NAME;PREFIX;TITLE;PLACE_OF_BIRTH;DATE_OF_BIRTH;GENDER;NATIONALITY;ADDITIONAL_NATIONALITIES;INITIALS;GENDER_TITLE;PREFERRED_NAME;KPI_EADS_ID;KPI_EPS_CREATION;KPI_HRBP_SENT;EMPLOYMENT_SUB_BU;WORKING_SUB_BU;EEDB_SIGLUM;PRESUMED_LEAVE;Root Function
99099113;1;Active;AVAI;;1202;1202;;SYDNEY;AD;AD;VGUZIOI;VGU TESTS 2;1202;Sydney;AD;AD;0;;80139092;1099900;202626;515-10;01.01.2000;15.11.2018;1;1;AU;;AU;VGUYOOM;Blagnac AUSTRALIA;XFA1;Etablis. AUSTRALIA;12002882;AU;;3;68033;;ZRO;Bundle Manager Test 6;1099909;VGUILEFLOTTANTE;VGUILEFLOTTANTE;VGUILEFLOTTANTE;VGU-Blanco;VGU-Blanco;;;;;MELBOURNE;20.06.1977;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99099114;1;Active;AVAI;;1202;1202;;SYDNEY;AD;AD;VGUZIOI;VGU TESTS 2;1202;Sydney;AD;AD;0;;80139092;1099900;202626;515-10;01.01.2000;18.11.2018;1;1;AU;;AU;VGUYOOM;Blagnac AUSTRALIA;XFA1;Etablis. AUSTRALIA;12002882;AU;;3;68033;;ZRO;Bundle Manager Test 6;1099910;VGUCLAFOUTI;VGUCLAFOUTI;VGUCLAFOUTI;VGU-Cerise;VGU-Cerise;;;;;MELBOURNE;20.06.1977;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99099115;1;Active;AVAI;;1368;4369;;Toulouse;AD;AD;1368;Elbe-Flugzeugwerke GmbH;1368;Dresden;AD;AD;0;;80139092;1099900;202626;515-10;01.01.2000;26.11.2018;1;1;RO;;RO;VGUYOOM;Blagnac AUSTRALIA;Establisment;Etablis. NAME;12002882;RO;;3;68033;;ZRO;Bundle Manager AIRID;1099911;VGUBEIGNET;VGUBEIGNET;VGUBEIGNET;VGU-Pomme;VGU-POMME;BEN;SEC;pref;title;MELBOURNE;20.06.2000;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99099116;1;Active;AVAI;;2855;ASTR;;Bremen;AD;AD;VGUZIO;VGU TESTS;2855;Bremen;AD;AD;0;;80139092;1099900;202626;515-10;01.01.2000;26.11.2018;1;1;GB;;GB;VGUX301;Blagnac ASTRIUM;XFA1;Etablis. de détach. : GIE ASTRIUM;12002882;GB;;3;68033;;ZRO;Bundle Manager Test 5;1099912;VGUNEWTIRAMISU;VGUNEWTIRAMISU;VGUNEWTIRAMISU;VGU-Rhum;;;;;;TOULOUSE;14.03.1977;1;DE;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99099117;1;Active;AVAI;;1202;1202;;SYDNEY;AD;AD;VGUZIOI;VGU TESTS 2;1202;Sydney;AD;AD;0;;80139092;1099900;202626;515-10;01.01.2000;30.11.2018;1;1;AU;;FR;VGUYOOM;Blagnac AUSTRALIA;XFA1;Etablis. AUSTRALIA;12002882;AU;;3;68033;;ZRO;Bundle Manager Test 6;1099913;VGUNEWGELATI;VGUNEWGELATI;VGUNEWGELATI;VGU-Fraise;;;;;;MELBOURNE;20.06.1977;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99099118;1;Active;AVAI;;1202;1202;;SYDNEY;AD;AD;VGUZIOI;VGU TESTS 2;1202;Sydney;AD;AD;0;;80139092;1099900;202626;515-10;01.01.2000;15.11.2018;1;1;AU;;AU;VGUYOOM;Blagnac AUSTRALIA;XFA1;Etablis. AUSTRALIA;12002882;AU;;3;68033;;ZRO;Bundle Manager Test 6;1099914;VGUNEWGELATI2;VGUNEWGELATI2;VGUNEWGELATI2;VGU-Coco;VGU-COCO;;;;;MELBOURNE;20.06.1977;1;IT;ES;INITIALS;Miss;PREF_NAME;10.03.2009;22.12.2008;0;AT;AT;;;12
99099119;1;Active;AVAI;;3510;2922;;Toulouse;AI;AI;HBCB;Group schemes&benefits;4289;Friedrichshafen;AD;AD;0;;80115412;1099900;214469;VGU10;01.01.2000;31.12.2018;1;1;IT;;FR;Y00M;AIRBUS HELICO US;ZIOIC;ISLE JOURDAIN;71001757;DE;;1;1099910;;EXC;Bundle Manager 3;1099915;VGUNEWHORTENSIA;VGUHORTENSIA;VGUHORTEN;VGU-Violet;VGU-VIOLET;HORTENSIA;;;;PARIS;20.06.1983;2;IT;;;Mrs;;14.11.2005;24.11.2003;0;SG;SG;;;12
99099120;1;Active;AVAI;;4231;4231;;Columbus;EC;EC;HELICO US;HELICO COLUMBUS;4231;COLUMBUS;EC;EC;0;;80115412;1099900;214469;VGU10;01.01.2000;30.11.2018;1;1;IT;;US;Y00M;AIRBUS HELICO US;ZIOID;ISLE JOURDAIN;71001757;US;;1;1099910;;EXC;Bundle Manager;1099916;VGUPRIMEVAIRE;VGUPRIMEVAIRE;VGUPRIME;VGU-Blanc;VGU-BLANC;PRIMEVAIRE;;;;TOULOUSE;20.06.1981;2;IT;;;Mrs;;14.11.2005;24.11.2003;0;SG;SG;;;12
99099121;1;Active;AVAI;;4231;4231;;Columbus;EC;EC;HELICO US;HELICO COLUMBUS;1161;TOULOUSE;AI;AI;0;;80115412;1099900;214469;VGU11;01.01.2000;08.11.2018;1;1;IT;;US;Y00M;AIRBUS HELICO US;ZIOIA;ISLE JOURDAIN;71001757;DE;;1;1099910;;EXC;Bundle Manager 2;1099917;VGUROSE;VGUROSE;VGUROSE;VGU-Rose;VGU-BLANC;ROSE;;;;TOULOUSE;20.06.1982;2;IT;;;Mrs;;14.11.2005;24.11.2003;0;SG;SG;;;12
99099122;1;Active;AVAI;;3510;2922;;Toulouse;AI;AI;HBCB;Group schemes&benefits;4231;COLUMBUS;EC;EC;0;;80115412;1099900;214469;VGU10;01.01.2000;01.11.2018;1;1;IT;;FR;Y00M;AIRBUS HELICO US;ZIOIC;ISLE JOURDAIN;71001757;US;;1;1099910;;EXC;Bundle Manager 3;1099918;VGUHORTENSIA;VGUHORTENSIA;VGUHORTEN;VGU-Violet;VGU-VIOLET;HORTENSIA;;;;PARIS;20.06.1983;2;IT;;;Mrs;;14.11.2005;24.11.2003;0;SG;SG;;;12
99099123;1;Active;AVAI;;4289;0010;;Friedrichshafen;AD;AD;TECSD1;Deployable Solutions Engineering;4289;Friedrichshafen;AD;AD;0;;80115412;1099900;214469;VGU10;01.01.2000;30.11.2018;1;1;IT;;DE;Y00M;AIRBUS HELICO US;ZIOI1;ISLE JOURDAIN;71001757;DE;;1;1099910;;EXC;Bundle Manager 4;1099919;VGUBEGONIA;VGUBEGONIA;VGUBEG;VGU-JAUNE;VGU-JAUNE;BEGONIA;;;;LILLE;20.06.1984;2;IT;;;Miss;;14.11.2005;24.11.2003;0;SG;SG;;;12
99099124;1;Active;AVAI;;4231;4231;;Columbus;EC;EC;HELICO US;HELICO COLUMBUS;4289;Friedrichshafen;AD;AD;0;;80115412;1099900;214469;VGU10;01.01.2000;06.11.2018;1;1;IT;;US;Y00M;AIRBUS HELICO US;ZIOI2;ISLE JOURDAIN;71001757;DE;;1;1099910;;EXC;Bundle Manager 5;1099920;VGUPIVOINE;VGUPIVOINE ARBRE;VGUPIVE;VGU-Cyan;VGU-CYAN;PIVOINE;;;;LYON;20.06.1985;2;IT;;;Mr;;14.11.2005;24.11.2003;0;SG;SG;;;12
99099125;1;Active;AVAI;;4231;4231;;Columbus;EC;EC;HELICO US;HELICO COLUMBUS;4231;COLUMBUS;EC;EC;0;Share;80115412;1099900;214469;VGU10;01.01.2000;30.11.2018;1;1;IT;CAR_1123;US;Y00M;AIRBUS HELICO US;ZIOID;ISLE JOURDAIN;71001757;US;Temp;1;1099910;clock;EXC;Bundle Manager 10;1099921;VGUPRIMEVAIRE Second;VGUPRIMEVAIRE SECOND;VGUPRIME;VGU-Blanc;VGU-BLANC;PRIMEVAIRE;SECOND;PREF;titile;TOULOUSE;20.06.1981;2;IT;SP;PS;Mrs;FLEUR;14.11.2005;24.11.2003;0;SG;SG;SGLI;22.10.2018;12
99099126;1;Active;AVAI;;4231;4231;;Columbus;EC;EC;HELICO US;HELICO COLUMBUS;1161;Toulouse;AI;AI;0;Share;80115412;1099900;214469;VGU10;01.01.2000;30.11.2018;1;0;IT;CAR_1123;US;Y00M;AIRBUS HELICO US;ZIOID;ISLE JOURDAIN;71001757;DE;Temp;1;1099910;clock;EXC;Bundle Manager 10;1099922;VGUPRIMEVAIREtrois;VGUPRIMEVAIREtrois;VGUPRIME;VGU-Blanc;VGU-BLANC;PRIMEVAIREtrois;SECOND;PREF;titile;TOULOUSE;20.06.1981;2;IT;SP;PS;Mrs;FLEUR;14.11.2005;24.11.2003;0;SG;SG;SGLI;22.10.2018;12
99099127;1;Active;AVAI;;1202;1202;;SYDNEY;AD;AD;VGU;VGU NUM;1161;Toulouse;AI;AI;0;Share;80115412;1099900;214469;VGU10;01.01.2000;30.11.2018;1;1;IT;CAR_1123;AU;Y00M;AIRBUS HELICO US;ZIOID;ISLE JOURDAIN;71001757;US;Temp;1;1099910;clock;EXC;Bundle Manager 10;1099923;VGUPRIMEVAIREquatre;VGUPRIMEVAIREquatre;VGUPRIME;VGU-Vert;VGU-VERT;PRIMEVAIREquatre;SECOND;PREF;titile;TOULOUSE;20.06.1981;2;IT;SP;PS;Mrs;FLEUR;14.11.2005;24.11.2003;0;SG;SG;SGLI;22.10.2018;12
99099128;1;Active;AVAI;;4231;4231;;Columbus;EC;EC;HELICO US;HELICO COLUMBUS;4231;COLUMBUS;EC;EC;0;Share;80115412;1099900;214469;VGU10;01.01.2000;09.11.2018;1;1;IT;CAR_1123;US;Y00M;AIRBUS HELICO US;ZIOID;ISLE JOURDAIN;71001757;US;Temp;1;99099127;clock;EXC;Bundle Manager 10;1099924;VGULIFECYVLE;VGULIFECYVLE;VGULIFE;VGU-Blanc;VGU-BLANC;PRIMEVAIRE;SECOND;PREF;titile;TOULOUSE;20.06.1981;2;IT;SP;PS;Mrs;FLEUR;14.11.2005;24.11.2003;0;SG;SG;SGLI;22.10.2018;12
99099129;1;Active;AVAI;;4231;4231;;Columbus;EC;EC;HELICO US;HELICO COLUMBUS;4231;COLUMBUS;EC;EC;0;Share;80115412;1099900;214469;VGU10;09.11.2018;12.11.2018;1;1;IT;CAR_1123;US;Y00M;AIRBUS HELICO US;ZIOID;ISLE JOURDAIN;71001757;US;Temp;1;99099127;clock;EXC;Bundle Manager 10;1099925;VGULIFECYVLE 1;VGULIFECYVLE;VGULIFE;VGU-Blanc;VGU-BLANC;PRIMEVAIRE;SECOND;PREF;titile;TOULOUSE;20.06.1981;2;IT;SP;PS;Mrs;FLEUR;14.11.2005;24.11.2003;0;SG;SG;SGLI;22.10.2018;12
99099130;1;Active;AVAI;;4231;4231;;Columbus;EC;EC;HELICO US;HELICO COLUMBUS;4231;COLUMBUS;EC;EC;0;Share;80115412;1099900;214469;VGU10;01.01.2000;30.11.2018;1;1;IT;CAR_1123;US;Y00M;AIRBUS HELICO US;ZIOID;ISLE JOURDAIN;71001757;US;Temp;1;99099127;clock;EXC;Bundle Manager 10;1099926;VGULIFECYVLE 2;VGULIFECYVLE;VGULIFE;VGU-Blanc;VGU-BLANC;PRIMEVAIRE;SECOND;PREF;titile;TOULOUSE;20.06.1981;2;IT;SP;PS;Mrs;FLEUR;14.11.2005;24.11.2003;0;SG;SG;SGLI;22.10.2018;12
77777001;A;Active;NOAU;;1455;AI;;Madrid;AD;AD;TZ1;Transfer OUT ADS _ 9001;1155;Bremen;AI;AI;0;;10426355;;0;61103410;20.07.2009;10.11.2018;1;0;ES;;FR;780;AD Expatriados;ME08;Airbus DS Expatriados;12000899;DE;;1;4090767;;ZRO;Generic Position Transfer OUT ADS _ 9001;55550;BARBIE;BARBIE;;Kenne;Kenne;Barbie;;;;CADIZ;04.05.1980;1;ES;;;Mr;;05.08.2009;21.07.2009;0;MT;HQ;;;9999999
77777002;1;Active;AVAI;;1161;1161;;Augsburg;AI;AI;POAZ21;Manufacturing Engineering & NPI;1161;Augsburg;AI;AI;0;;71676392;27415370;27414317;101384;03.02.1997;11.11.2018;1;1;DE;;DE;B861;Augsburg;YDDA;Premium AEROTEC GmbH;12002442;;;1;;;ZRO;Mfg.Eng. Configuration Management;777701;NEIGE;NEIGE;;Blanche;;;;;;Augsburg;15.10.1973;1;DE;;;Mr;;07.08.2007;20.12.2005;0;PA;PA;;;12
77777003;C;Active;AVAI;;2886;2886;;Bremen;AI;AI;TOMBF2;System Installation IFA Sevilla;2886;Sevilla;AI;AI;0;;77777004;1002402;1630107;670498;01.09.2004;12.11.2018;1;1;DE;;SG;145;Sevilla;AD66;Airbus Defence and Space GmbH;12003489;DE;;1;1002574;;ZRO;Electrician Installation;777702;NAIN;NAIN;;Sept;;;;;;Bremen;09.10.1982;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
77777004;1;Active;AVAI;;3510;2922;;Vitrolles;AI;AI;ZIOI;Personal Administration Marignane;1466;Vitrolles;EC;EC;1;EPS France;10311560;45516933;122262;CA00010416;01.10.2010;13.11.2018;1;1;FR;;FR;X005;EUROSUD;XFH6;Airbus SAS Tlse Siège;12006828;FR;;2;45520063;;ZRO;Personnel Administration;777703;BRUNO;BRUNO;Fernando;Fernando;Bruno;Bobby;;;;VILLERUPT;21.06.1998;2;FR;;;Mrs;;14.10.2010;13.10.2010;0;;;;;3
77777005;1;Active;AVAI;;1555;1;;Oberkochen;AD;AD;_HOOEK;;1555;Oberkochen;AD;AD;0;;99999999;40846663;0;4040;01.05.2012;14.11.2018;1;0;DE;;DE;3XGOLD;Oberkochen;DD74;HENSOLDT Optronics GmbH;71119235;;;4;;;ZRO;;777704;DAMIENS;DAMIENS;;Francois;;;;;;Lahr/Schwarzwald;05.01.1979;1;DE;;;Mr;;08.01.2014;19.12.2013;0;CN;CN;;;
550061;1;Active;AVAI;;1775;2886;;Bremen;AI;AI;TOMBI1-TL1;Station 100/REC;3835;Other Site;EC;AI;0;;55569017;55569017;55569017;670147;30.10.2018;;1;1;DE;;SG;140;Bremen;AD66;Airbus Defence and Space GmbH;12007346;CL;;1;1002615;;ZRO;TL Station 100/REC;334471;Banksy2;Banksy2;;sans;sans;Banksy2;;;;Bremen;18.04.1967;1;DE;;;Mr;;03.07.2006;28.06.2004;0;MT;;;;12
33331230;5;Withdrawn;NOAC;;1555;1;;Oberkochen;AD;AD;_HOOOK;;1555;Oberkochen;AD;AD;0;;99999999;99029792;0;2020;22.04.2014;30.09.2017;1;0;DE;;DE;A737;Oberkochen;DD74;HENSOLDT Optronics GmbH;71119257;;;2;27486914;;ZRO;;444321;MANAGER;MANAGER;Minus;Jean;JEAN;UN;;;;Ravensburg;12.09.1983;2;DE;;;Mrs;;10.04.2014;02.04.2014;0;CN;CN;;;
33331231;5;Withdrawn;NOAC;;1555;1;;Oberkochen;AD;AD;_HOOEK;;1555;Oberkochen;AD;AD;0;;99999999;99029792;0;4040;01.05.2012;30.09.2017;1;0;DE;;DE;A737;Oberkochen;DD74;HENSOLDT Optronics GmbH;71119235;;;4;;;ZRO;;444322;MANAGER;MANAGER;;Jeanne;JEANNE;DEUX;;;;Lahr/Schwarzwald;05.01.1979;1;DE;;;Mr;;08.01.2014;19.12.2013;0;CN;CN;;;
33331232;1;Active;AVAI;;8706;10;;Ottobrunn;AD;AD;TMU;Europe / Canada;4289;Ottobrunn;AD;AD;0;;12042794;33331230;27419216;8706357182;01.04.2007;;1;1;DE;2;DE;B836;USH in OTN;DD30;Airbus DS Ulm/USH;10050299;DE;;1;27705222;;EXC;HO Europe / Canada;444323;MANAGER;MANAGER;;Pierre;PIERRE;TROIS;;;;Hamburg;22.04.1961;1;DE;;;Mr;;07.08.2007;15.03.2007;0;CN;CN;;;14
33331233;1;Active;AVAI;;4289;10;;Friedrichshafen;AD;AD;TCIDS1;Multi-Sensor Treatment;4289;Friedrichshafen;AD;AD;0;;71673712;33331231;27401658;173853;01.04.2007;;1;1;DE;;DE;A831;Immenstaad;DD51;Airbus DS FN;71112165;;;1;27705204;;ZRO;Project Management;444324;MANAGER;MANAGER;;Pierrette;PIERRETTE;QUATRE;;;;Remscheid;30.05.1976;1;DE;;;Mr;;07.08.2007;14.03.2007;0;CN;CN;;;10
33331234;1;Active;AVAI;;1161;1161;;Augsburg;AI;AI;POAZ21;Manufacturing Engineering & NPI;1161;Augsburg;AI;AI;0;;71676392;33331231;27414317;101384;03.02.1997;;1;1;DE;;DE;B861;Augsburg;YDDA;Premium AEROTEC GmbH;12002442;;;1;;;ZRO;Mfg.Eng. Configuration Management;444325;MANAGER;MANAGER;;Jacques;JACQUES;CINQ;;;;Augsburg;15.10.1973;1;DE;;;Mr;;07.08.2007;20.12.2005;0;PA;PA;;;12
042222111;1;Active;AVAI;;2916;2000;;Getafe;AI;AI;GWLSS;General Services;2916;Getafe;AI;AI;0;CEO;10100630;04026418;04008993;0011604411;02.04.2007;;0;0;ES;;ES;0911;AE GETAFE;AE01;GETAFE;71620336;;;1;00017798;;ZRO;Positions - TBU;11187541;Manager0_1;ALIR;;Armand;Armand;ALIR_File0_1;;;;;03.10.1969;1;ES;;;Mr;;21.05.2007;20.12.2003;0,0000000;;;;;00000005
042222112;1;Active;AVAI;;1775;66;;Bremen;AD;AD;TOMBI1-TL2;Station 400 Shift A;1775;Bremen;AD;AD;0;;10409811;01546151;01630107;0000670147;01.09.2002;;0;0;DE;;DE;0140;Bremen;AD66;Airbus Defence and Space GmbH;12007347;;;1;05974321;;ZRO;TL Staion 400 Shift A;11187542;ALIR_File0_2;ALIR;;Armand;ARMAND;ALIR_File0_2;;;;Frunse;17.05.1985;1;DE;;;Mr;;14.11.2005;24.11.2003;0,0000000;MT;MT;;;00000012
042222113;1;Active;AVAI;;4380;4380;;Burgess Hill;AI;AI;4380;AX58 Airbus Training UK Ltd.;4380;Burgess Hill;AI;AI;0;;10436023;;00000000;EEDB_CC;01.10.2008;;0;0;EN;;GB;AX58;Burgess Hill;AX58;Airbus Training UK Ltd.;12005045;;;1;;;ZRO;Defult Pos. Airbus Training UK Ltd;11187543;ALIR_File0_3;ALIR_File0_3;;Armand;Armand;ALIR_File0_3;;;;;18.02.1954;1;GB;;;Mr;;09.01.2014;09.01.2014;0,0000000;;;STS;;
042222114;B;Active;AVAI;;5405;54;;Hamburg;AI;AI;QDZI2;Quality SA Customer Team & Secondment;5405;Hamburg;AI;AI;0;CEO;12149899;00107118;27721056;0000990250;01.12.2013;;0;0;EN;;DE;0100;AD Finkenwerder;AD10;AD HAMBURG;71006302;DE;;2;01053589;;ZRO;Aircraft Quality Line Side;11187544;ALIR_File0_4;ALIR_File0_4;;Armand;ARMAND;ALIR_File0_4;;;;Blois;30.05.1965;1;FR;;;Mr;;14.11.2013;13.11.2013;0,0000000;;;;;00000012
042222115;G;Active;NOAU;;2769;BA01;;Toulouse;AI;AI;ESCMA;Assembly Technology;1568;Herndon, VA;AI;AI;0;CEO;10341655;08010912;00101137;F05;01.08.2005;;0;0;FR;;FR;0003;Saint-Martin;AF01;TOULOUSE;66050549;US;;1;13369;;MNR;Assignmt Out with LC Materials & Process;11187545;ALIR_File0_5;ALIR_File0_5;ALIR_File0_5;Armand;ARMAND;ALIR_File0_5;;;;LILLE;25.09.1972;1;FR;;;Mr;;14.11.2005;24.11.2003;0,0000000;;;;;00000010
042222116;1;Active;AVAI;;1128;ACJC;;Toulouse;AI;AI;AJEC;Cabin Engineering;1128;Toulouse;AI;AI;0;;71403016;43229699;00000000;0000003211;26.07.2004;;0;0;FR;;FR;A001;Toulouse;AFJ1;Airbus Interiors Serv Toulouse;71403015;;;1;0029410;;MNR;Cabin Engineering;11187546;ALIR_File0_6;ALIR_File0_6;ALIR_File0_6;Armand;ARMAND;ALIR_File0_6;;;;TOULOUSE;18.01.1976;1;FR;;;Mr;;07.03.2009;22.12.2008;0,0000000;;;;;00000013
042222117;1;Active;AVAI;;1507;1507;;Dublin;AI;AI;AFSC;Corporate Affairs;1507;Dublin;AI;AI;0;;71006487;99001103;00000000;EEDB_CC;15.01.2008;;0;0;EN;;IE;AX51;Dublin;AX51;AI Financial Services ULtd- IE;12007602;;;1;;;ZRO;Receptionist - Secretary;11187547;ALIR_File0_7;ALIR_File0_7;;Armand;ARMAND;ALIR_File0_7;;;;;17.11.1981;2;IE;;;Miss;;01.10.2009;01.10.2009;0,0000000;;;;;00000013
04017798;1;Active;AVAI;;2916;2000;;Getafe;AI;AI;GWLSS;General Services;2916;Getafe;AI;AI;0;CEO;10100630;04026418;04008993;0011604411;02.04.2007;;1;1;ES;;ES;0911;AE GETAFE;AE01;GETAFE;71620336;;;1;00017798;;ZRO;Positions - TBU;100182;ALIR_File1_1;ALIR_File1_1;;Armand;ARMAND;ALIR_File1_1;;;;VILLAR DE CAÑAS;03.10.1969;1;ES;;;Mr;;21.05.2007;20.12.2003;0,0000000;;;;;00000005
04040346;1;Active;AVAI;;2916;2000;;Getafe;AI;AI;EPV;Auxiliary Power Units & Tailcones Integr;2916;Getafe;AI;AI;0;CEO;10172289;04080977;04041979;0011239410;01.08.2005;;1;1;ES;;ES;0911;AE GETAFE;AE01;GETAFE;10002832;;;2;04040346;;ZRO;Technical Operation;100236;ALIR_File1_2;ALIR_File1_2;;Armand;ARMAND;ALIR_File1_2;;;;OCAÑA;01.02.1962;2;ES;;;Miss;;14.11.2005;30.07.2005;0,0000000;;;;;00000010
04000229;1;Active;AVAI;;2916;2000;;Getafe;AI;AI;ZILOC;Shopfloor Solutions Spain;2916;Getafe;AI;AI;0;Digital;10065143;04000248;04009435;0011001410;02.10.1989;;1;1;ES;;ES;0911;AE GETAFE;AE01;GETAFE;10007227;;;1;00000229;;ZRO;IM Project Leader Shopfloor;100468;ALIR_File1_3;ALIR_File1_3;;Armand;ARMAND;ALIR_File1_3;;;;BILBAO;27.07.1965;2;ES;;;Miss;;21.05.2007;20.12.2003;0,0000000;;;;;00000004
04001102;1;Active;AVAI;;2916;2000;;Getafe;AI;AI;PODR;Airframe Supply Management Spain;2916;Getafe;AI;AI;0;CEO;10376367;01596317;04008965;0011758421;30.01.1989;;1;1;ES;;ES;0911;AE GETAFE;AE01;GETAFE;10044760;;;1;00001102;;SMR;HO Airframe Supply Management Spain;100758;ALIR_File1_4;ALIR_File1_4;;Armand;ARMAND;ALIR_File1_4;POLO;;;MADRID;14.05.1971;2;ES;;;Mrs;;21.05.2007;20.12.2003;0,0000000;;;;;00000022
01597432;1;Active;AVAI;;1775;66;;Bremen;AD;AD;TOMBI1-TL2;Station 400 Shift A;1775;Bremen;AD;AD;0;;10409811;01546151;01630107;0000670147;01.09.2002;;1;1;DE;;DE;0140;Bremen;AD66;Airbus Defence and Space GmbH;12007347;;;1;05974321;;ZRO;TL Staion 400 Shift A;122285;ALIR_File2_1;ALIR_File2_1;;Armand;ARMAND;ALIR_File2_1;;;;Frunse;17.05.1985;1;DE;;;Mr;;14.11.2005;24.11.2003;0,0000000;MT;MT;;;00000012
01815847;1;Active;AVAI;;1775;66;;Bremen;AD;AD;TEASA-TL5;TL5 Structural Analysis BRE;1775;Bremen;AD;AD;0;;10023864;01596660;01061169;0000670540;01.07.2002;;1;1;DE;;DE;0140;Bremen;AD66;Airbus Defence and Space GmbH;71116773;;;1;08158479;;ZRO;Structure Analysis Metal;122485;ALIR_File2_2;ALIR_File2_2;;Armand;ARMAND;ALIR_File2_2;;;;Göttingen;21.01.1965;2;DE;;;Mrs;;04.07.2006;24.11.2003;0,0000000;MT;MT;;;00000010
01566245;1;Active;AVAI;;1775;66;;Bremen;AD;AD;TAADA-TL1;TL1 A400M IFA & CARGO Manangement;1775;Bremen;AD;AD;0;;10251726;04081252;04040281;0000670120;01.12.1988;;1;1;DE;004;DE;0140;Bremen;AD66;Airbus Defence and Space GmbH;12006781;;;1;05662451;;SMR;TL1 A400M IFA & CARGO Management;122902;ALIR_File2_3;ALIR_File2_3;;Armand;ARMAND;ALIR_File2_3;;;;Hamburg;14.04.1962;1;DE;;;Mr;;03.07.2006;24.11.2003;0,0000000;MT;MT;;;00000025
99047755;1;Active;AVAI;;4380;4380;;Burgess Hill;AI;AI;4380;AX58 Airbus Training UK Ltd.;4380;Burgess Hill;AI;AI;0;;99024863;;00000000;EEDB_CC;01.10.2008;;1;1;EN;;GB;AX58;Burgess Hill;AX58;Airbus Training UK Ltd.;12005045;;;1;;;ZRO;Defult Pos. Airbus Training UK Ltd;415115;ALIR_File3_1;ALIR_File3_1;;Armand;ARMAND;ALIR_File3_1;;;;;18.02.1954;1;GB;;;Mr;;09.01.2014;09.01.2014;0,0000000;;;STS;;
99047754;1;Active;AVAI;;4380;4380;;Burgess Hill;AI;AI;4380;AX58 Airbus Training UK Ltd.;4380;Burgess Hill;AI;AI;0;;10436023;;00000000;EEDB_CC;01.01.2006;;1;1;EN;;GB;AX58;Burgess Hill;AX58;Airbus Training UK Ltd.;12005045;;;1;;;ZRO;Defult Pos. Airbus Training UK Ltd;415123;ALIR_File3_2;ALIR_File3_2;;Armand;ARMAND;ALIR_File3_2;;;;;13.02.1968;2;GB;;;Mrs;;09.01.2014;09.01.2014;0,0000000;;;STS;;
08030612;A;Active;NOAU;;3631;AIRB;;Filton;AI;AI;XTUCB;Programmes Transf with DC Home;3510;Blagnac;AI;AI;0;;10210507;;00000000;X92;02.05.2007;;1;1;EN;;GB;0601;AG Filton;AG01;FILTON;10013850;FR;;5;;B3364;EXC;Transfer Out;101795;ALIR_File3_3;ALIR_File3_3;;Armand;ARMAND;ALIR_File3_3;;;;Preston;20.12.1967;1;GB;;P;Mr;Paul;16.07.2007;11.06.2007;0,0000000;;;;;09999999
08014323;1;Active;AVAI;;3631;AIRB;;Filton;AI;AI;DIB;Plant Programmes;3631;Filton;AI;AI;0;CEO;10198669;08021410;08054394;D76;05.09.1991;;1;1;EN;;GB;0601;AG Filton;AG01;FILTON;10017875;;;2;;A8426;MNR;HO Plant Programmes;101800;ALIR_File3_4;ALIR_File3_4;;Armand;ARMAND;ALIR_File3_4;;;;Bath;03.05.1974;1;GB;;MP;Mr;Matthew;14.11.2005;04.03.2004;0,0000000;;;;;00000012
